NAME,DATA TIMESTAMP,RAINFALL DAY MM
Watatu,2025-01-13 00:00:00.0 +0:00,0
Watatu,2025-01-14 00:00:00.0 +0:00,5
Watatu,2025-01-15 00:00:00.0 +0:00,64
Watatu,2025-01-16 00:00:00.0 +0:00,42
Watatu,2025-01-17 00:00:00.0 +0:00,1
Watatu,2025-01-18 00:00:00.0 +0:00,0
Watatu,2025-01-19 00:00:00.0 +0:00,3
Watatu,2025-01-20 00:00:00.0 +0:00,72
Watatu,2025-01-21 00:00:00.0 +0:00,5
Watatu,2025-01-22 00:00:00.0 +0:00,23
Watatu,2025-01-23 00:00:00.0 +0:00,16
Watatu,2025-01-24 00:00:00.0 +0:00,31
Watatu,2025-01-25 00:00:00.0 +0:00,7
Watatu,2025-01-26 00:00:00.0 +0:00,11
Watatu,2025-01-27 00:00:00.0 +0:00,22
Watatu,2025-01-28 00:00:00.0 +0:00,0
Watatu,2025-01-29 00:00:00.0 +0:00,3
Watatu,2025-01-30 00:00:00.0 +0:00,7
Watatu,2025-01-31 00:00:00.0 +0:00,12
Lumbumamara,2025-01-01 00:00:00.0 +0:00,2
Lumbumamara,2025-01-02 00:00:00.0 +0:00,0
Lumbumamara,2025-01-03 00:00:00.0 +0:00,4
Lumbumamara,2025-01-04 00:00:00.0 +0:00,0
Lumbumamara,2025-01-05 00:00:00.0 +0:00,16.5
Lumbumamara,2025-01-06 00:00:00.0 +0:00,0
Lumbumamara,2025-01-07 00:00:00.0 +0:00,0
Lumbumamara,2025-01-08 00:00:00.0 +0:00,1
Lumbumamara,2025-01-09 00:00:00.0 +0:00,36
Lumbumamara,2025-01-10 00:00:00.0 +0:00,12.5
Lumbumamara,2025-01-11 00:00:00.0 +0:00,0
Lumbumamara,2025-01-12 00:00:00.0 +0:00,0
Lumbumamara,2025-01-13 00:00:00.0 +0:00,0
Lumbumamara,2025-01-14 00:00:00.0 +0:00,1
Lumbumamara,2025-01-15 00:00:00.0 +0:00,0
Lumbumamara,2025-01-16 00:00:00.0 +0:00,36
Lumbumamara,2025-01-17 00:00:00.0 +0:00,49.5
Lumbumamara,2025-01-18 00:00:00.0 +0:00,.5
Lumbumamara,2025-01-19 00:00:00.0 +0:00,0
Lumbumamara,2025-01-20 00:00:00.0 +0:00,7
Lumbumamara,2025-01-21 00:00:00.0 +0:00,11
Lumbumamara,2025-01-22 00:00:00.0 +0:00,31
Lumbumamara,2025-01-23 00:00:00.0 +0:00,9
Lumbumamara,2025-01-24 00:00:00.0 +0:00,3
Lumbumamara,2025-01-25 00:00:00.0 +0:00,0
Lumbumamara,2025-01-26 00:00:00.0 +0:00,0
Lumbumamara,2025-01-27 00:00:00.0 +0:00,45.5
Lumbumamara,2025-01-28 00:00:00.0 +0:00,.5
Lumbumamara,2025-01-29 00:00:00.0 +0:00,6
Lumbumamara,2025-01-30 00:00:00.0 +0:00,17.5
Lumbumamara,2025-01-31 00:00:00.0 +0:00,0
Malino,2025-01-01 00:00:00.0 +0:00,4
Malino,2025-01-02 00:00:00.0 +0:00,0
Malino,2025-01-03 00:00:00.0 +0:00,5
Malino,2025-01-04 00:00:00.0 +0:00,0
Malino,2025-01-05 00:00:00.0 +0:00,42
Malino,2025-01-06 00:00:00.0 +0:00,0
Malino,2025-01-07 00:00:00.0 +0:00,0
Malino,2025-01-08 00:00:00.0 +0:00,.5
Malino,2025-01-09 00:00:00.0 +0:00,7
Malino,2025-01-10 00:00:00.0 +0:00,8
Malino,2025-01-11 00:00:00.0 +0:00,0
Malino,2025-01-12 00:00:00.0 +0:00,.5
Malino,2025-01-13 00:00:00.0 +0:00,26
Malino,2025-01-14 00:00:00.0 +0:00,8
Malino,2025-01-15 00:00:00.0 +0:00,0
Malino,2025-01-16 00:00:00.0 +0:00,26
Malino,2025-01-17 00:00:00.0 +0:00,20.5
Malino,2025-01-18 00:00:00.0 +0:00,0
Malino,2025-01-19 00:00:00.0 +0:00,0
Malino,2025-01-20 00:00:00.0 +0:00,103
Malino,2025-01-21 00:00:00.0 +0:00,20
Malino,2025-01-22 00:00:00.0 +0:00,28
Malino,2025-01-23 00:00:00.0 +0:00,9.5
Malino,2025-01-24 00:00:00.0 +0:00,11
Malino,2025-01-25 00:00:00.0 +0:00,5
Malino,2025-01-26 00:00:00.0 +0:00,0
Malino,2025-01-27 00:00:00.0 +0:00,30
Malino,2025-01-28 00:00:00.0 +0:00,0
Malino,2025-01-29 00:00:00.0 +0:00,20
Malino,2025-01-30 00:00:00.0 +0:00,10
Malino,2025-01-31 00:00:00.0 +0:00,.5
Salumpaku,2025-01-01 00:00:00.0 +0:00,0
Salumpaku,2025-01-02 00:00:00.0 +0:00,0
Salumpaku,2025-01-03 00:00:00.0 +0:00,5
Salumpaku,2025-01-04 00:00:00.0 +0:00,7
Salumpaku,2025-01-05 00:00:00.0 +0:00,12
Salumpaku,2025-01-06 00:00:00.0 +0:00,0
Salumpaku,2025-01-07 00:00:00.0 +0:00,0
Salumpaku,2025-01-08 00:00:00.0 +0:00,6
Salumpaku,2025-01-09 00:00:00.0 +0:00,19
Salumpaku,2025-01-10 00:00:00.0 +0:00,11
Salumpaku,2025-01-11 00:00:00.0 +0:00,5
Salumpaku,2025-01-12 00:00:00.0 +0:00,0
Salumpaku,2025-01-13 00:00:00.0 +0:00,9
Salumpaku,2025-01-14 00:00:00.0 +0:00,0
Salumpaku,2025-01-15 00:00:00.0 +0:00,10
Salumpaku,2025-01-16 00:00:00.0 +0:00,27
Salumpaku,2025-01-17 00:00:00.0 +0:00,24
Salumpaku,2025-01-18 00:00:00.0 +0:00,14
Salumpaku,2025-01-19 00:00:00.0 +0:00,11
Salumpaku,2025-01-20 00:00:00.0 +0:00,37
Salumpaku,2025-01-21 00:00:00.0 +0:00,30
Salumpaku,2025-01-22 00:00:00.0 +0:00,36
Salumpaku,2025-01-23 00:00:00.0 +0:00,28
Salumpaku,2025-01-24 00:00:00.0 +0:00,29
Salumpaku,2025-01-25 00:00:00.0 +0:00,21
Salumpaku,2025-01-26 00:00:00.0 +0:00,0
Salumpaku,2025-01-27 00:00:00.0 +0:00,19
Salumpaku,2025-01-28 00:00:00.0 +0:00,14
Salumpaku,2025-01-29 00:00:00.0 +0:00,18
Salumpaku,2025-01-30 00:00:00.0 +0:00,10
Salumpaku,2025-01-31 00:00:00.0 +0:00,0
Nupabomba,2025-01-01 00:00:00.0 +0:00,0
Nupabomba,2025-01-02 00:00:00.0 +0:00,0
Nupabomba,2025-01-03 00:00:00.0 +0:00,0
Nupabomba,2025-01-04 00:00:00.0 +0:00,0
Nupabomba,2025-01-05 00:00:00.0 +0:00,0
Nupabomba,2025-01-06 00:00:00.0 +0:00,0
Nupabomba,2025-01-07 00:00:00.0 +0:00,0
Nupabomba,2025-01-08 00:00:00.0 +0:00,11
Nupabomba,2025-01-09 00:00:00.0 +0:00,0
Nupabomba,2025-01-10 00:00:00.0 +0:00,21
Nupabomba,2025-01-11 00:00:00.0 +0:00,0
Nupabomba,2025-01-12 00:00:00.0 +0:00,0
Nupabomba,2025-01-13 00:00:00.0 +0:00,0
Nupabomba,2025-01-14 00:00:00.0 +0:00,5
Nupabomba,2025-01-15 00:00:00.0 +0:00,0
Nupabomba,2025-01-16 00:00:00.0 +0:00,0
Nupabomba,2025-01-17 00:00:00.0 +0:00,0
Nupabomba,2025-01-18 00:00:00.0 +0:00,11
Nupabomba,2025-01-19 00:00:00.0 +0:00,0
Nupabomba,2025-01-20 00:00:00.0 +0:00,0
Nupabomba,2025-01-21 00:00:00.0 +0:00,0
Nupabomba,2025-01-22 00:00:00.0 +0:00,8
Nupabomba,2025-01-23 00:00:00.0 +0:00,38
Nupabomba,2025-01-24 00:00:00.0 +0:00,14
Nupabomba,2025-01-25 00:00:00.0 +0:00,0
Nupabomba,2025-01-26 00:00:00.0 +0:00,8
Nupabomba,2025-01-27 00:00:00.0 +0:00,3
Nupabomba,2025-01-28 00:00:00.0 +0:00,18
Nupabomba,2025-01-29 00:00:00.0 +0:00,5
Nupabomba,2025-01-30 00:00:00.0 +0:00,27
Nupabomba,2025-01-31 00:00:00.0 +0:00,16
Tibo,2025-01-01 00:00:00.0 +0:00,0
Tibo,2025-01-02 00:00:00.0 +0:00,0
Tibo,2025-01-03 00:00:00.0 +0:00,0
Tibo,2025-01-04 00:00:00.0 +0:00,0
Tibo,2025-01-05 00:00:00.0 +0:00,5
Tibo,2025-01-06 00:00:00.0 +0:00,0
Tibo,2025-01-07 00:00:00.0 +0:00,0
Tibo,2025-01-08 00:00:00.0 +0:00,0
Tibo,2025-01-09 00:00:00.0 +0:00,7
Tibo,2025-01-10 00:00:00.0 +0:00,0
Tibo,2025-01-11 00:00:00.0 +0:00,0
Tibo,2025-01-12 00:00:00.0 +0:00,0
Tibo,2025-01-13 00:00:00.0 +0:00,0
Tibo,2025-01-14 00:00:00.0 +0:00,0
Tibo,2025-01-15 00:00:00.0 +0:00,31
Tibo,2025-01-16 00:00:00.0 +0:00,41
Tibo,2025-01-17 00:00:00.0 +0:00,36
Tibo,2025-01-18 00:00:00.0 +0:00,0
Tibo,2025-01-19 00:00:00.0 +0:00,0
Tibo,2025-01-20 00:00:00.0 +0:00,35
Tibo,2025-01-21 00:00:00.0 +0:00,16
Tibo,2025-01-22 00:00:00.0 +0:00,18
Tibo,2025-01-23 00:00:00.0 +0:00,28
Tibo,2025-01-24 00:00:00.0 +0:00,0
Tibo,2025-01-25 00:00:00.0 +0:00,0
Tibo,2025-01-26 00:00:00.0 +0:00,25
Tibo,2025-01-27 00:00:00.0 +0:00,33
Tibo,2025-01-28 00:00:00.0 +0:00,10
Tibo,2025-01-29 00:00:00.0 +0:00,40
Tibo,2025-01-30 00:00:00.0 +0:00,51
Tibo,2025-01-31 00:00:00.0 +0:00,0
Sindue Tobata,2025-01-01 00:00:00.0 +0:00,0
Sindue Tobata,2025-01-02 00:00:00.0 +0:00,0
Sindue Tobata,2025-01-03 00:00:00.0 +0:00,2
Sindue Tobata,2025-01-04 00:00:00.0 +0:00,4
Sindue Tobata,2025-01-05 00:00:00.0 +0:00,31
Sindue Tobata,2025-01-06 00:00:00.0 +0:00,0
Sindue Tobata,2025-01-07 00:00:00.0 +0:00,0
Sindue Tobata,2025-01-08 00:00:00.0 +0:00,2
Sindue Tobata,2025-01-09 00:00:00.0 +0:00,13
Sindue Tobata,2025-01-10 00:00:00.0 +0:00,19
Sindue Tobata,2025-01-11 00:00:00.0 +0:00,0
Sindue Tobata,2025-01-12 00:00:00.0 +0:00,2
Sindue Tobata,2025-01-13 00:00:00.0 +0:00,12
Sindue Tobata,2025-01-14 00:00:00.0 +0:00,0
Sindue Tobata,2025-01-15 00:00:00.0 +0:00,5
Sindue Tobata,2025-01-16 00:00:00.0 +0:00,75
Sindue Tobata,2025-01-17 00:00:00.0 +0:00,0
Sindue Tobata,2025-01-18 00:00:00.0 +0:00,8888
Sindue Tobata,2025-01-19 00:00:00.0 +0:00,3
Sindue Tobata,2025-01-20 00:00:00.0 +0:00,9
Sindue Tobata,2025-01-21 00:00:00.0 +0:00,17
Sindue Tobata,2025-01-22 00:00:00.0 +0:00,7.5
Sindue Tobata,2025-01-23 00:00:00.0 +0:00,98
Sindue Tobata,2025-01-24 00:00:00.0 +0:00,39
Sindue Tobata,2025-01-25 00:00:00.0 +0:00,5.5
Sindue Tobata,2025-01-26 00:00:00.0 +0:00,0
Sindue Tobata,2025-01-27 00:00:00.0 +0:00,29
Sindue Tobata,2025-01-28 00:00:00.0 +0:00,9
Sindue Tobata,2025-01-29 00:00:00.0 +0:00,4.5
Sindue Tobata,2025-01-30 00:00:00.0 +0:00,33.5
Sindue Tobata,2025-01-31 00:00:00.0 +0:00,0
Kola Kola,2025-01-01 00:00:00.0 +0:00,0
Kola Kola,2025-01-02 00:00:00.0 +0:00,0
Kola Kola,2025-01-03 00:00:00.0 +0:00,0
Kola Kola,2025-01-04 00:00:00.0 +0:00,4.5
Kola Kola,2025-01-05 00:00:00.0 +0:00,8.5
Kola Kola,2025-01-06 00:00:00.0 +0:00,0
Kola Kola,2025-01-07 00:00:00.0 +0:00,0
Kola Kola,2025-01-08 00:00:00.0 +0:00,2.5
Kola Kola,2025-01-09 00:00:00.0 +0:00,11.5
Kola Kola,2025-01-10 00:00:00.0 +0:00,9
Kola Kola,2025-01-11 00:00:00.0 +0:00,0
Kola Kola,2025-01-12 00:00:00.0 +0:00,1.5
Kola Kola,2025-01-13 00:00:00.0 +0:00,0
Kola Kola,2025-01-14 00:00:00.0 +0:00,2.5
Kola Kola,2025-01-15 00:00:00.0 +0:00,27.5
Kola Kola,2025-01-16 00:00:00.0 +0:00,36.5
Kola Kola,2025-01-17 00:00:00.0 +0:00,1.5
Kola Kola,2025-01-18 00:00:00.0 +0:00,0
Kola Kola,2025-01-19 00:00:00.0 +0:00,0
Kola Kola,2025-01-20 00:00:00.0 +0:00,8.5
Kola Kola,2025-01-21 00:00:00.0 +0:00,0
Kola Kola,2025-01-22 00:00:00.0 +0:00,2
Kola Kola,2025-01-23 00:00:00.0 +0:00,36.5
Kola Kola,2025-01-24 00:00:00.0 +0:00,20.5
Kola Kola,2025-01-25 00:00:00.0 +0:00,2
Kola Kola,2025-01-26 00:00:00.0 +0:00,0
Kola Kola,2025-01-27 00:00:00.0 +0:00,1
Kola Kola,2025-01-28 00:00:00.0 +0:00,1
Kola Kola,2025-01-29 00:00:00.0 +0:00,6.5
Kola Kola,2025-01-30 00:00:00.0 +0:00,0
Kola Kola,2025-01-31 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-01 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-02 00:00:00.0 +0:00,.5
Kabonga Besar,2025-01-03 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-04 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-05 00:00:00.0 +0:00,8
Kabonga Besar,2025-01-06 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-07 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-08 00:00:00.0 +0:00,3
Kabonga Besar,2025-01-09 00:00:00.0 +0:00,9
Kabonga Besar,2025-01-10 00:00:00.0 +0:00,12
Kabonga Besar,2025-01-11 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-12 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-13 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-14 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-15 00:00:00.0 +0:00,6
Kabonga Besar,2025-01-16 00:00:00.0 +0:00,13
Kabonga Besar,2025-01-17 00:00:00.0 +0:00,7
Kabonga Besar,2025-01-18 00:00:00.0 +0:00,.5
Kabonga Besar,2025-01-19 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-20 00:00:00.0 +0:00,12
Kabonga Besar,2025-01-21 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-22 00:00:00.0 +0:00,8
Kabonga Besar,2025-01-23 00:00:00.0 +0:00,7
Kabonga Besar,2025-01-24 00:00:00.0 +0:00,16
Kabonga Besar,2025-01-25 00:00:00.0 +0:00,1
Kabonga Besar,2025-01-26 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-27 00:00:00.0 +0:00,.5
Kabonga Besar,2025-01-28 00:00:00.0 +0:00,0
Kabonga Besar,2025-01-29 00:00:00.0 +0:00,12
Kabonga Besar,2025-01-30 00:00:00.0 +0:00,13
Kabonga Besar,2025-01-31 00:00:00.0 +0:00,0
Ogoamas,2025-01-01 00:00:00.0 +0:00,0
Ogoamas,2025-01-02 00:00:00.0 +0:00,4.5
Ogoamas,2025-01-03 00:00:00.0 +0:00,10
Ogoamas,2025-01-04 00:00:00.0 +0:00,2.5
Ogoamas,2025-01-05 00:00:00.0 +0:00,0
Ogoamas,2025-01-06 00:00:00.0 +0:00,0
Ogoamas,2025-01-07 00:00:00.0 +0:00,0
Ogoamas,2025-01-08 00:00:00.0 +0:00,0
Ogoamas,2025-01-09 00:00:00.0 +0:00,4
Ogoamas,2025-01-10 00:00:00.0 +0:00,0
Ogoamas,2025-01-11 00:00:00.0 +0:00,6
Ogoamas,2025-01-12 00:00:00.0 +0:00,11
Ogoamas,2025-01-13 00:00:00.0 +0:00,0
Ogoamas,2025-01-14 00:00:00.0 +0:00,0
Ogoamas,2025-01-15 00:00:00.0 +0:00,20
Ogoamas,2025-01-16 00:00:00.0 +0:00,0
Ogoamas,2025-01-17 00:00:00.0 +0:00,0
Ogoamas,2025-01-18 00:00:00.0 +0:00,0
Ogoamas,2025-01-19 00:00:00.0 +0:00,13
Ogoamas,2025-01-20 00:00:00.0 +0:00,1.5
Ogoamas,2025-01-21 00:00:00.0 +0:00,0
Ogoamas,2025-01-22 00:00:00.0 +0:00,9
Ogoamas,2025-01-23 00:00:00.0 +0:00,30
Ogoamas,2025-01-24 00:00:00.0 +0:00,8
Ogoamas,2025-01-25 00:00:00.0 +0:00,11
Ogoamas,2025-01-26 00:00:00.0 +0:00,0
Ogoamas,2025-01-27 00:00:00.0 +0:00,9
Ogoamas,2025-01-28 00:00:00.0 +0:00,10
Ogoamas,2025-01-29 00:00:00.0 +0:00,32
Ogoamas,2025-01-30 00:00:00.0 +0:00,7
Ogoamas,2025-01-31 00:00:00.0 +0:00,3
Kamonji,2025-01-01 00:00:00.0 +0:00,8888
Kamonji,2025-01-02 00:00:00.0 +0:00,21
Kamonji,2025-01-03 00:00:00.0 +0:00,0
Kamonji,2025-01-04 00:00:00.0 +0:00,40
Kamonji,2025-01-05 00:00:00.0 +0:00,8888
Kamonji,2025-01-06 00:00:00.0 +0:00,8888
Kamonji,2025-01-07 00:00:00.0 +0:00,8888
Kamonji,2025-01-08 00:00:00.0 +0:00,16
Kamonji,2025-01-09 00:00:00.0 +0:00,2
Kamonji,2025-01-10 00:00:00.0 +0:00,8888
Kamonji,2025-01-11 00:00:00.0 +0:00,0
Kamonji,2025-01-12 00:00:00.0 +0:00,4
Kamonji,2025-01-13 00:00:00.0 +0:00,14
Kamonji,2025-01-14 00:00:00.0 +0:00,8888
Kamonji,2025-01-15 00:00:00.0 +0:00,47
Kamonji,2025-01-16 00:00:00.0 +0:00,15
Kamonji,2025-01-17 00:00:00.0 +0:00,50
Kamonji,2025-01-18 00:00:00.0 +0:00,0
Kamonji,2025-01-19 00:00:00.0 +0:00,0
Kamonji,2025-01-20 00:00:00.0 +0:00,1
Kamonji,2025-01-21 00:00:00.0 +0:00,20
Kamonji,2025-01-22 00:00:00.0 +0:00,0
Kamonji,2025-01-23 00:00:00.0 +0:00,23
Kamonji,2025-01-24 00:00:00.0 +0:00,1
Kamonji,2025-01-25 00:00:00.0 +0:00,8888
Kamonji,2025-01-26 00:00:00.0 +0:00,0
Kamonji,2025-01-27 00:00:00.0 +0:00,1
Kamonji,2025-01-28 00:00:00.0 +0:00,1
Kamonji,2025-01-29 00:00:00.0 +0:00,48
Kamonji,2025-01-30 00:00:00.0 +0:00,3
Kamonji,2025-01-31 00:00:00.0 +0:00,0
Lempe,2025-01-01 00:00:00.0 +0:00,0
Lempe,2025-01-02 00:00:00.0 +0:00,0
Lempe,2025-01-03 00:00:00.0 +0:00,0
Lempe,2025-01-04 00:00:00.0 +0:00,8888
Lempe,2025-01-05 00:00:00.0 +0:00,0
Lempe,2025-01-06 00:00:00.0 +0:00,0
Lempe,2025-01-07 00:00:00.0 +0:00,0
Lempe,2025-01-08 00:00:00.0 +0:00,0
Lempe,2025-01-09 00:00:00.0 +0:00,0
Lempe,2025-01-10 00:00:00.0 +0:00,0
Lempe,2025-01-11 00:00:00.0 +0:00,0
Lempe,2025-01-12 00:00:00.0 +0:00,0
Lempe,2025-01-13 00:00:00.0 +0:00,15
Lempe,2025-01-14 00:00:00.0 +0:00,0
Lempe,2025-01-15 00:00:00.0 +0:00,0
Lempe,2025-01-16 00:00:00.0 +0:00,0
Lempe,2025-01-17 00:00:00.0 +0:00,0
Lempe,2025-01-18 00:00:00.0 +0:00,0
Lempe,2025-01-19 00:00:00.0 +0:00,0
Lempe,2025-01-20 00:00:00.0 +0:00,8888
Lempe,2025-01-21 00:00:00.0 +0:00,8888
Lempe,2025-01-22 00:00:00.0 +0:00,2.5
Lempe,2025-01-23 00:00:00.0 +0:00,8888
Lempe,2025-01-24 00:00:00.0 +0:00,20.5
Lempe,2025-01-25 00:00:00.0 +0:00,0
Lempe,2025-01-26 00:00:00.0 +0:00,24.5
Lempe,2025-01-27 00:00:00.0 +0:00,20
Lempe,2025-01-28 00:00:00.0 +0:00,7.5
Lempe,2025-01-29 00:00:00.0 +0:00,8888
Lempe,2025-01-30 00:00:00.0 +0:00,8888
Lempe,2025-01-31 00:00:00.0 +0:00,0
Bambapula,2025-01-01 00:00:00.0 +0:00,0
Bambapula,2025-01-02 00:00:00.0 +0:00,0
Bambapula,2025-01-03 00:00:00.0 +0:00,0
Bambapula,2025-01-04 00:00:00.0 +0:00,8888
Bambapula,2025-01-05 00:00:00.0 +0:00,0
Bambapula,2025-01-06 00:00:00.0 +0:00,0
Bambapula,2025-01-07 00:00:00.0 +0:00,0
Bambapula,2025-01-08 00:00:00.0 +0:00,3
Bambapula,2025-01-09 00:00:00.0 +0:00,0
Bambapula,2025-01-10 00:00:00.0 +0:00,0
Bambapula,2025-01-11 00:00:00.0 +0:00,0
Bambapula,2025-01-12 00:00:00.0 +0:00,15
Bambapula,2025-01-13 00:00:00.0 +0:00,5
Bambapula,2025-01-14 00:00:00.0 +0:00,0
Bambapula,2025-01-15 00:00:00.0 +0:00,7
Bambapula,2025-01-16 00:00:00.0 +0:00,0
Bambapula,2025-01-17 00:00:00.0 +0:00,0
Bambapula,2025-01-18 00:00:00.0 +0:00,5
Bambapula,2025-01-19 00:00:00.0 +0:00,10
Bambapula,2025-01-20 00:00:00.0 +0:00,15
Bambapula,2025-01-21 00:00:00.0 +0:00,5
Bambapula,2025-01-22 00:00:00.0 +0:00,8888
Bambapula,2025-01-23 00:00:00.0 +0:00,0
Bambapula,2025-01-24 00:00:00.0 +0:00,10
Bambapula,2025-01-25 00:00:00.0 +0:00,0
Bambapula,2025-01-26 00:00:00.0 +0:00,0
Bambapula,2025-01-27 00:00:00.0 +0:00,6
Bambapula,2025-01-28 00:00:00.0 +0:00,12
Bambapula,2025-01-29 00:00:00.0 +0:00,8
Bambapula,2025-01-30 00:00:00.0 +0:00,5
Bambapula,2025-01-31 00:00:00.0 +0:00,0
Lais,2025-01-01 00:00:00.0 +0:00,13
Lais,2025-01-02 00:00:00.0 +0:00,0
Lais,2025-01-03 00:00:00.0 +0:00,0
Lais,2025-01-04 00:00:00.0 +0:00,0
Lais,2025-01-05 00:00:00.0 +0:00,0
Lais,2025-01-06 00:00:00.0 +0:00,0
Lais,2025-01-07 00:00:00.0 +0:00,0
Lais,2025-01-08 00:00:00.0 +0:00,5
Lais,2025-01-09 00:00:00.0 +0:00,5
Lais,2025-01-10 00:00:00.0 +0:00,0
Lais,2025-01-11 00:00:00.0 +0:00,8.5
Lais,2025-01-12 00:00:00.0 +0:00,5
Lais,2025-01-13 00:00:00.0 +0:00,8.5
Lais,2025-01-14 00:00:00.0 +0:00,8888
Lais,2025-01-15 00:00:00.0 +0:00,0
Lais,2025-01-16 00:00:00.0 +0:00,7
Lais,2025-01-17 00:00:00.0 +0:00,0
Lais,2025-01-18 00:00:00.0 +0:00,0
Lais,2025-01-19 00:00:00.0 +0:00,10
Lais,2025-01-20 00:00:00.0 +0:00,40
Lais,2025-01-21 00:00:00.0 +0:00,31.5
Lais,2025-01-22 00:00:00.0 +0:00,0
Lais,2025-01-23 00:00:00.0 +0:00,2.5
Lais,2025-01-24 00:00:00.0 +0:00,68
Lais,2025-01-25 00:00:00.0 +0:00,7
Lais,2025-01-26 00:00:00.0 +0:00,2
Lais,2025-01-27 00:00:00.0 +0:00,18.5
Lais,2025-01-28 00:00:00.0 +0:00,9
Lais,2025-01-29 00:00:00.0 +0:00,1
Lais,2025-01-30 00:00:00.0 +0:00,0
Lais,2025-01-31 00:00:00.0 +0:00,17.5
Kayu Lompa,2025-01-01 00:00:00.0 +0:00,6.5
Kayu Lompa,2025-01-02 00:00:00.0 +0:00,8888
Kayu Lompa,2025-01-03 00:00:00.0 +0:00,0
Kayu Lompa,2025-01-04 00:00:00.0 +0:00,0
Kayu Lompa,2025-01-05 00:00:00.0 +0:00,6
Kayu Lompa,2025-01-06 00:00:00.0 +0:00,0
Kayu Lompa,2025-01-07 00:00:00.0 +0:00,0
Kayu Lompa,2025-01-08 00:00:00.0 +0:00,0
Kayu Lompa,2025-01-09 00:00:00.0 +0:00,17.5
Kayu Lompa,2025-01-10 00:00:00.0 +0:00,9
Kayu Lompa,2025-01-11 00:00:00.0 +0:00,3.5
Kayu Lompa,2025-01-12 00:00:00.0 +0:00,7.5
Kayu Lompa,2025-01-13 00:00:00.0 +0:00,32
Kayu Lompa,2025-01-14 00:00:00.0 +0:00,1.5
Kayu Lompa,2025-01-15 00:00:00.0 +0:00,1
Kayu Lompa,2025-01-16 00:00:00.0 +0:00,16.5
Kayu Lompa,2025-01-17 00:00:00.0 +0:00,6.5
Kayu Lompa,2025-01-18 00:00:00.0 +0:00,8888
Kayu Lompa,2025-01-19 00:00:00.0 +0:00,0
Kayu Lompa,2025-01-20 00:00:00.0 +0:00,10
Kayu Lompa,2025-01-21 00:00:00.0 +0:00,3.5
Kayu Lompa,2025-01-22 00:00:00.0 +0:00,11
Kayu Lompa,2025-01-23 00:00:00.0 +0:00,1.5
Kayu Lompa,2025-01-24 00:00:00.0 +0:00,26
Kayu Lompa,2025-01-25 00:00:00.0 +0:00,30.5
Kayu Lompa,2025-01-26 00:00:00.0 +0:00,5
Kayu Lompa,2025-01-27 00:00:00.0 +0:00,5.5
Kayu Lompa,2025-01-28 00:00:00.0 +0:00,10
Kayu Lompa,2025-01-29 00:00:00.0 +0:00,1
Kayu Lompa,2025-01-30 00:00:00.0 +0:00,45
Kayu Lompa,2025-01-31 00:00:00.0 +0:00,16.5
Bilo,2025-01-01 00:00:00.0 +0:00,8888
Bilo,2025-01-02 00:00:00.0 +0:00,0
Bilo,2025-01-03 00:00:00.0 +0:00,0
Bilo,2025-01-04 00:00:00.0 +0:00,0
Bilo,2025-01-05 00:00:00.0 +0:00,0
Bilo,2025-01-06 00:00:00.0 +0:00,0
Bilo,2025-01-07 00:00:00.0 +0:00,8888
Bilo,2025-01-08 00:00:00.0 +0:00,0
Bilo,2025-01-09 00:00:00.0 +0:00,1.5
Bilo,2025-01-10 00:00:00.0 +0:00,8.5
Bilo,2025-01-11 00:00:00.0 +0:00,0
Bilo,2025-01-12 00:00:00.0 +0:00,1
Bilo,2025-01-13 00:00:00.0 +0:00,6
Bilo,2025-01-14 00:00:00.0 +0:00,0
Bilo,2025-01-15 00:00:00.0 +0:00,2
Bilo,2025-01-16 00:00:00.0 +0:00,21
Bilo,2025-01-17 00:00:00.0 +0:00,4
Bilo,2025-01-18 00:00:00.0 +0:00,25
Bilo,2025-01-19 00:00:00.0 +0:00,8.5
Bilo,2025-01-20 00:00:00.0 +0:00,17.5
Bilo,2025-01-21 00:00:00.0 +0:00,3
Bilo,2025-01-22 00:00:00.0 +0:00,8
Bilo,2025-01-23 00:00:00.0 +0:00,3
Bilo,2025-01-24 00:00:00.0 +0:00,11
Bilo,2025-01-25 00:00:00.0 +0:00,33
Bilo,2025-01-26 00:00:00.0 +0:00,8
Bilo,2025-01-27 00:00:00.0 +0:00,13.5
Bilo,2025-01-28 00:00:00.0 +0:00,5.5
Bilo,2025-01-29 00:00:00.0 +0:00,0
Bilo,2025-01-30 00:00:00.0 +0:00,3
Bilo,2025-01-31 00:00:00.0 +0:00,8888
Tinading,2025-01-01 00:00:00.0 +0:00,17
